@RELATION emotion
@ATTRIBUTE term	string
@ATTRIBUTE noun {true,false}
@ATTRIBUTE verb {true,false}
@ATTRIBUTE adjective {true,false}
@ATTRIBUTE adverb {true,false}
@ATTRIBUTE title-word {true,false}
@ATTRIBUTE repeat-word {true,false}
@ATTRIBUTE lastline {true,false}
@ATTRIBUTE  negation{true,false}
@ATTRIBUTE simile {true,false}
@ATTRIBUTE metaphore {true,false}
@ATTRIBUTE concept string 
@ATTRIBUTE class 	{anger,hate,joy,sad,love,courage,surprise,fear,peace}
@DATA
mindless,false,false,true,false,false,false,false,false,false,false,CHANGE,courage
where,false,false,false,true,false,false,false,false,false,false,CHANGE,courage
be,false,true,false,false,false,false,true,false,false,false,CHANGE,courage
stirred,false,true,false,false,false,false,true,false,false,false,CHANGE,courage
very,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
attached,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
quietly,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
keep,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
sitting,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
touching,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
recognize,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
give,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
so,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
much,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
pure,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
entire,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
dumb,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
i,false,true,false,false,true,false,true,false,false,false,CHANGE,joy
only,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
living,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
being,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
ha,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
seen,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
i,false,true,false,false,true,false,true,false,false,false,CHANGE,joy
good,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
bad,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
ha,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
seen,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
too,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
alone,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
i,false,true,false,false,true,false,true,false,false,false,CHANGE,joy
vast,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
pulsating,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
when,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
see,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
deep,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
being,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
fail,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
understand,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
ha,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
discovered,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
silent,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
anxious,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
cannot,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
communicate,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
understand,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
ha,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
succeeded,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
conveying,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
i,false,true,false,false,true,false,true,false,false,false,CHANGE,joy
true,false,false,true,false,false,false,true,false,false,false,CHANGE,joy
came,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
lonely,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
lovely,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
beloved,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
came,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
give,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
give,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
suddenly,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
wild,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
broke,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
drowned,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
came,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
stood,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
turned,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
glanced,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
made,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
sad,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
quick,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
came,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
sat,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
taking,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
said,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
do,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
not,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
know,false,true,false,false,false,false,false,true,false,false,CHANGE,sad
how,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
said,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
build,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
ever,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
other,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
eager,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
i,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
i,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
i,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
also,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
too,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
have,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
sought,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
everywhere,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
have,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
worshipped,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
hidden,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
ha,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
sought,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
too,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
crossing,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
wide,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
came,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
steal,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
forgot,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
having,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
lost,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
own,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
own,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
knowing,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
not,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
be,false,true,false,false,false,false,true,false,false,false,CHANGE,sad
caught,false,true,false,false,false,false,true,false,false,false,CHANGE,sad
i,false,true,false,false,true,false,false,false,false,false,CHANGE,joy
cloudy,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
had,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
covering,false,true,false,false,false,false,false,true,false,false,CHANGE,joy
loose,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
had,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
fallen,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
back,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
however,false,false,false,true,false,true,false,false,false,false,CHANGE,joy
be,false,true,false,false,false,true,false,false,false,false,CHANGE,joy
have,false,true,false,false,false,true,true,false,false,false,CHANGE,joy
seen,false,true,false,false,false,true,true,false,false,false,CHANGE,joy
black,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
were,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
lowing,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
grew,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
so,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
anxious,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
hurried,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
came,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
raising,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
listened,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
rumble,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
however,false,false,false,true,false,true,false,false,false,false,CHANGE,joy
be,false,true,false,false,false,true,false,false,false,false,CHANGE,joy
have,false,true,false,false,false,true,true,false,false,false,CHANGE,joy
seen,false,true,false,false,false,true,true,false,false,false,CHANGE,joy
east,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
rippled,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
was,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
alone,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
