,index,Poem,label
357,184,"The Beginning 


""Where have I come from, where did you pick me up?"" the baby asked
its mother.
She answered, half crying, half laughing, and clasping the
baby to her breast-
""You were hidden in my heart as its desire, my darling.
You were in the dolls of my childhood's games; and when with
clay I made the image of my god every morning, I made the unmade
you then.
You were enshrined with our household deity, in his worship
I worshipped you.
In all my hopes and my loves, in my life, in the life of my
mother you have lived.
In the lap of the deathless Spirit who rules our home you have
been nursed for ages.
When in girlhood my heart was opening its petals, you hovered
as a fragrance about it.
Your tender softness bloomed in my youthful limbs, like a glow
in the sky before the sunrise.
Heaven's first darling, twain-born with the morning light, you
have floated down the stream of the world's life, and at last you
have stranded on my heart.
As I gaze on your face, mystery overwhelms me; you who belong
to all have become mine.
For fear of losing you I hold you tight to my breast. What
magic has snared the world's treasure in these slender arms of
mine?""",2.0
358,354,"Thank God For Plumbers

Two old friends met on the street,
Hadn't talked in many a year;
""How's your family,?"" asked this dear old friend,
""I'd really like to hear.""


""George has a Master's in literature,""
The other said, with pride,
""And Mary's a grad in modern art,
Her career she has yet to decide.""


""And How's Willy,"" the first friend kindly asked,
While the other displayed defeat;
""Oh, Willy's a plumber,"" she sighed, hanging her head,
""But without him, we'd be out on the street.""",1.0
359,5,"Krishna

           At last I find a meaning of soul's birth
           Into this universe terrible and sweet,
     I who have felt the hungry heart of earth
         Aspiring beyond heaven to Krishna's feet.


     I have seen the beauty of immortal eyes,
        And heard the passion of the Lover's flute,

     And known a deathless ecstasy's surprise
       And sorrow in my heart for ever mute.


    Nearer apd nearer now the music draws,
         Life shudders with a strange felicity;
    All Nature is a wide enamoured pause
        Hoping her lord to touch, to clasp, to be.


    For this one moment lived the ages past;
   The world now throbs fulfilled in me at last",1.0
360,32,"A Losing Battle

How can my love hold him when the other
Flaunts a gaudy lust and is lioness
To his beast? Men are worthless, to trap them
Use the cheapest bait of all, but never
Love, which in a woman must mean tears
And a silence in the blood. 

",0.0
361,427,"Father Of Mine

You weren't around to help me out.
You left my life without any doubts.
You were never around to help me out, 
You were always the one who would shout. 
Violence was the answer for you, 
Well guess what?
I'm growing up to be just like you. 
I always wanted you around but no matter how hard I tried you would just make me cry.
Father of mine you're not a man. 
To this day I won't forgive you.
I have grown strong and I have been through a lot 
but none of my strength comes from you 
because your someone who NEVER came through.



",3.0
362,37,"Krishna

Your body is my prison, Krishna,
I cannot see beyond it.
Your darkness blinds me,
Your love words shut out the wise world's din.
",2.0
363,106,"Excerpts from a study guide

Teach him not to seek
Where he has been taught to find. . .

***

Lead him into the land
Of silences—Ignore his words of praise
Where all the perfidy hides. . .

***

Because the climax of a dream
Is its return to reality, let him cling
To your laughter, to your eyes that shine of light. . .

***

Make him study the gilt of gold
Against the wan brown of your skin but let him choose. . .

***

Exhibit your flawless arms
Dearest child of 1984—no vaccination mark
Nothing to remind him of his Maari or small pox. . .

***

Lead him to count the moles
On your skin but force him to begin
With the beauty spot above your lips. . .

***

Talk to him of that summer of chickenpox
That left you almost unscathed, but show him
The unbeautiful gash where metal seared eight-year skin. . .

***

Tell him the history of your Raphunzel hair
That tickled your shins. And of a cruel world that sapped
You, so your hair cannot reach down to cover your shame. . .

***

Press his ears against your skin
And hear him announce—the dance
Is in the bones, the dance is in the blood. . .

***

He shall chart and plot
And map, but shrewd girl
Bring him up to worship you. . .

***

Allow him to memorize all of you
So that, some day, he shall ravish you
Screaming fiery love-words in your mother-tongue. . .

***

He would have
Learnt your lesson, by then. . .




",1.0
364,481,"The Tyger

Tyger! Tyger! burning bright
In the forests of the night,
What immortal hand or eye
Could frame thy fearful symmetry?

In what distant deeps or skies
Burnt the fire of thine eyes?
On what wings dare he aspire?
What the hand dare seize the fire?

And what shoulder, and what art,
Could twist the sinews of thy heart?
And when thy heart began to beat,
What dread hand? and what dread feet?

What the hammer? what the chain?
In what furnace was thy brain?
What the anvil? what dread grasp
Dare its deadly terrors clasp?

When the stars threw down their spears,
And watered heaven with their tears,
Did he smile his work to see?
Did he who made the Lamb make thee?

Tyger! Tyger! burning bright
In the forests of the night,
What immortal hand or eye,
Dare frame thy fearful symmetry?


 ",1.0
365,47,"The Old Playhouse

You planned to tame a swallow, to hold her
In the long summer of your love so that she would forget
Not the raw seasons alone, and the homes left behind, but
Also her nature, the urge to fly, and the endless
Pathways of the sky. It was not to gather knowledge
Of yet another man that I came to you but to learn
What I was, and by learning, to learn to grow, but every
Lesson you gave was about yourself. You were pleased
With my body's response, its weather, its usual shallow
Convulsions. You dribbled spittle into my mouth, you poured
Yourself into every nook and cranny, you embalmed
My poor lust with your bitter-sweet juices. You called me wife,
I was taught to break saccharine into your tea and
To offer at the right moment the vitamins. Cowering
Beneath your monstrous ego I ate the magic loaf and
Became a dwarf. I lost my will and reason, to all your
Questions I mumbled incoherent replies. The summer
Begins to pall. I remember the rudder breezes
Of the fall and the smoke from the burning leaves. Your room is
Always lit by artificial lights, your windows always
Shut. Even the air-conditioner helps so little,
All pervasive is the male scent of your breath. The cut flowers
In the vases have begun to smell of human sweat. There is
No more singing, no more dance, my mind is an old
Playhouse with all its lights put out. The strong man's technique is
Always the same, he serves his love in lethal doses,
For, love is Narcissus at the water's edge, haunted
By its own lonely face, and yet it must seek at last
An end, a pure, total freedom, it must will the mirrors
To shatter and the kind night to erase the water. 




",0.0
366,267,"Harvest Hymn

Mens Voices:

LORD of the lotus, lord of the harvest, 
Bright and munificent lord of the morn! 
Thine is the bounty that prospered our sowing, 
Thine is the bounty that nurtured our corn. 
We bring thee our songs and our garlands for tribute, 
The gold of our fields and the gold of our fruit; 
O giver of mellowing radiance, we hail thee, 
We praise thee, O Surya, with cymbal and flute.

Lord of the rainbow, lord of the harvest, 
Great and beneficent lord of the main! 
Thine is the mercy that cherished our furrows, 

Thine is the mercy that fostered our grain. 
We bring thee our thanks and our garlands for tribute, 
The wealth of our valleys, new-garnered and ripe; 
O sender of rain and the dewfall, we hail thee, 
We praise thee, Varuna, with cymbal and pipe. 

Womens Voices:

Queen of the gourd-flower, queen of the har- vest, 
Sweet and omnipotent mother, O Earth! 
Thine is the plentiful bosom that feeds us, 
Thine is the womb where our riches have birth. 
We bring thee our love and our garlands for tribute, 
With gifts of thy opulent giving we come; 
O source of our manifold gladness, we hail thee, 
We praise thee, O Prithvi, with cymbal and drum.



All Voices: 

Lord of the Universe, Lord of our being, 
Father eternal, ineffable Om! 
Thou art the Seed and the Scythe of our harvests, 
Thou art our Hands and our Heart and our Home. 
We bring thee our lives and our labours for tribute, 
Grant us thy succour, thy counsel, thy care. 
O Life of all life and all blessing, we hail thee, 
We praise thee, O Bramha, with cymbal and prayer ",1.0
